terms_to_comp_elapsed,majors,num_coop_terms,comp_gpa,comp_acad_yr,basis_of_admission,avg_units_per_term
15,Computing Science and Mathematics Joint Major,1,3.7870816425643614,2004/05,Secondary,11.038332420279575
15,Software Engineering Major,1,2.3471789190427548,2017/18,Secondary,12.29393755863885
18,Software Engineering Major,2,2.7950586989730026,2018/19,Post-Secondary,11.41296310629697
16,Buisiness and Computing Science Joint Major,3,4.081838586057282,2014/15,Other,12.146530286633809
17,Software Engineering Major,0,4.33,2006/07,Other,11.154313956238443
15,Buisiness and Computing Science Joint Major,2,2,2018/19,Post-Secondary,11.271197602077473
16,Computing Science Major,3,3.614048215586708,2005/06,Post-Secondary,11.645162970404877
15,Computing Science Major,1,4.296359941687637,2009/10,Other,9.966257264482126
15,Buisiness and Computing Science Joint Major,0,3.8384953665066,2014/15,Other,9.917450760548695
15,Software Engineering Major,4,4.1795274399005455,2007/08,Secondary,11.315025406783368
16,Buisiness and Computing Science Joint Major,2,2,2008/09,Other,9.612056481391098
16,Software Engineering Major,1,4.33,2006/07,Post-Secondary,9.477417929105764
14,Computing Science and Mathematics Joint Major,0,3.2287552378084885,2008/09,Secondary,10.447169522045616
15,Computing Science and Mathematics Joint Major,2,2,2013/14,Secondary,11.88801670541204
16,Buisiness and Computing Science Joint Major,0,2.0317780422327414,2006/07,Other,9.241447847453719
17,Computing Science Major,1,2,2018/19,Secondary,11.328572747063902
15,Computing Science Major,0,2.882139079559868,2008/09,Other,11.486730208118086
14,Software Engineering Major,0,2.5384263074917413,2015/16,Secondary,11.14956255023843
16,Computing Science and Mathematics Joint Major,3,2.829739263145271,2007/08,Secondary,9.095832993235192
15,Buisiness and Computing Science Joint Major,1,3.027056752641582,2009/10,Secondary,11.189338814824321
15,Buisiness and Computing Science Joint Major,4,2,2013/14,Secondary,11.320095564033247
16,Computing Science and Mathematics Joint Major,2,4.33,2013/14,Post-Secondary,12.740624694869387
16,Computing Science Major,1,3.7654383342946067,2008/09,Secondary,9.4405469203633
15,Computing Science Major,4,2.719634298396744,2016/17,Secondary,12.010015006277904
15,Software Engineering Major,3,2.7582231869992038,2015/16,Secondary,10.90327734090931
17,Software Engineering Major,4,3.206312239504922,2014/15,Other,11.041329392044682
15,Buisiness and Computing Science Joint Major,3,2.7574528019639546,2011/12,Other,11.757591294636018
17,Computing Science and Mathematics Joint Major,0,4.33,2007/08,Other,11.280362145838552
15,Software Engineering Major,2,4.33,2007/08,Other,10.937889775932568
14,Computing Science and Mathematics Joint Major,4,2.618521398589637,2010/11,Post-Secondary,11.493903758489887
15,Buisiness and Computing Science Joint Major,4,2.0608401024070124,2014/15,Secondary,11.262441611416726
16,Computing Science and Mathematics Joint Major,0,4.33,2005/06,Post-Secondary,8.713217098585485
15,Buisiness and Computing Science Joint Major,3,2.7810011982440397,2014/15,Post-Secondary,11.84860260499807
16,Computing Science Major,3,2,2007/08,Secondary,10.298991234749895
16,Software Engineering Major,4,2.4702342307248677,2007/08,Secondary,11.238089104566065
17,Buisiness and Computing Science Joint Major,3,3.9135254442108995,2007/08,Other,9.903661563373737
16,Buisiness and Computing Science Joint Major,2,4.33,2008/09,Post-Secondary,11.800751161096626
16,Computing Science and Mathematics Joint Major,2,4.33,2018/19,Post-Secondary,11.688782314584182
13,Computing Science Major,3,4.030435188419693,2011/12,Post-Secondary,11.76583876835022
14,Computing Science Major,1,2.8544710592662486,2017/18,Secondary,12.054350729112054
17,Software Engineering Major,3,2.9948722743683716,2004/05,Other,12.498753630050201
15,Buisiness and Computing Science Joint Major,0,2.718650878776934,2014/15,Post-Secondary,11.701350585521764
16,Computing Science and Mathematics Joint Major,1,2.9802417572167776,2011/12,Other,11.813521914852574
16,Computing Science Major,4,4.33,2004/05,Secondary,10.14325845469665
19,Buisiness and Computing Science Joint Major,0,2,2009/10,Secondary,11.00019982887502
16,Software Engineering Major,0,2,2006/07,Other,9.965516402225575
17,Computing Science Major,2,3.494045798661806,2015/16,Secondary,11.173348591162993
17,Software Engineering Major,2,3.838197227570891,2014/15,Other,11.991218129670637
17,Buisiness and Computing Science Joint Major,1,2.4957872426232317,2015/16,Secondary,10.750592544883819
15,Buisiness and Computing Science Joint Major,0,2.911377631842292,2011/12,Secondary,9.229720796679716
18,Computing Science Major,3,3.7426454131197686,2010/11,Other,9.68193750592173
15,Computing Science and Mathematics Joint Major,1,2.115969029768714,2007/08,Post-Secondary,11.60471261844666
16,Software Engineering Major,0,2,2004/05,Other,10.070432890377838
16,Software Engineering Major,0,2,2011/12,Other,12.343389494034994
16,Software Engineering Major,4,3.3463440874147916,2008/09,Secondary,12.420937801544262
15,Computing Science Major,3,3.682619297997304,2015/16,Other,10.29176595432755
17,Computing Science Major,3,2,2007/08,Post-Secondary,11.756568204009941
15,Computing Science and Mathematics Joint Major,4,4.33,2013/14,Secondary,10.025513399386147
16,Buisiness and Computing Science Joint Major,4,2.925521266642918,2007/08,Secondary,9.828072882942108
18,Computing Science Major,0,3.5296655173424645,2014/15,Other,10.279198660352336
16,Computing Science Major,1,4.33,2006/07,Secondary,10.92564175560156
16,Buisiness and Computing Science Joint Major,1,3.121026339401659,2009/10,Secondary,10.728828348829067
17,Software Engineering Major,0,3.3944989952171345,2009/10,Other,9.53740010145518
17,Computing Science and Mathematics Joint Major,1,3.1668254626122394,2013/14,Post-Secondary,10.186806733379772
17,Computing Science Major,0,2.3074867534646053,2017/18,Other,10.338637668181775
15,Software Engineering Major,3,4.125412942838302,2016/17,Secondary,11.171280989115397
15,Computing Science Major,3,3.3912043882973193,2014/15,Other,10.10252181034818
15,Computing Science Major,4,2,2005/06,Post-Secondary,11.867658657884395
16,Computing Science Major,0,3.364073192131471,2018/19,Post-Secondary,12.43199906254927
16,Computing Science Major,3,2.324738071474113,2005/06,Secondary,10.243850122907842
15,Buisiness and Computing Science Joint Major,3,4.166683351348033,2005/06,Secondary,9.980811035542704
17,Computing Science and Mathematics Joint Major,1,2.4882300817957588,2005/06,Other,10.072407583683997
15,Computing Science Major,4,4.33,2006/07,Other,12.656459901527867
15,Buisiness and Computing Science Joint Major,2,3.9539720336341952,2006/07,Secondary,12.767416804709494
18,Computing Science Major,1,2.905662666710165,2006/07,Post-Secondary,11.30359526867048
17,Computing Science Major,0,2,2011/12,Post-Secondary,10.365320863683625
16,Computing Science Major,1,3.053315567480786,2016/17,Post-Secondary,10.9026603871389
17,Software Engineering Major,0,2,2005/06,Other,12.092290258239101
17,Software Engineering Major,3,2.9650081745650296,2015/16,Post-Secondary,10.966569475801471
17,Computing Science Major,0,2,2011/12,Post-Secondary,11.06129260561332
15,Computing Science Major,1,2,2004/05,Secondary,9.216456922350073
16,Computing Science Major,4,4.33,2010/11,Secondary,11.277103311924643
16,Software Engineering Major,3,2.312441601129116,2011/12,Secondary,9.550596303777086
16,Computing Science and Mathematics Joint Major,3,2.0086044910446885,2014/15,Post-Secondary,10.15679876451276
17,Software Engineering Major,0,4.33,2005/06,Other,10.153641849417264
16,Computing Science and Mathematics Joint Major,3,3.163835599338953,2004/05,Post-Secondary,11.661563921519342
17,Software Engineering Major,4,4.33,2017/18,Secondary,12.550486240467793
17,Software Engineering Major,2,2.9476429670101676,2009/10,Post-Secondary,10.45563267076138
16,Software Engineering Major,3,2,2008/09,Other,10.784561986060503
17,Software Engineering Major,1,2,2010/11,Secondary,11.190371013458432
15,Software Engineering Major,0,4.33,2013/14,Secondary,11.907503947072026
15,Computing Science and Mathematics Joint Major,2,3.115671853383101,2015/16,Post-Secondary,10.56403596094915
18,Computing Science and Mathematics Joint Major,1,2,2018/19,Other,10.020972318840442
15,Computing Science Major,1,2,2007/08,Secondary,12.055435584509622
16,Software Engineering Major,3,2.230543195090017,2018/19,Secondary,13.079329913296183
15,Software Engineering Major,3,3.3759409621702203,2014/15,Secondary,10.6578279647758
16,Computing Science Major,0,3.5178474540833773,2016/17,Secondary,10.705226904247107
16,Computing Science and Mathematics Joint Major,0,2.835123450664544,2006/07,Other,9.98435514024027
15,Computing Science Major,2,3.316830797716313,2005/06,Secondary,10.443288698363919
14,Computing Science and Mathematics Joint Major,1,2.8973857075855607,2013/14,Secondary,11.484659085446072
17,Software Engineering Major,3,2.5718629721960844,2008/09,Other,10.397779875659523
16,Computing Science Major,4,2,2004/05,Secondary,10.746667991132835
18,Computing Science Major,4,2.8247265473589347,2008/09,Secondary,11.441970379358317
14,Computing Science Major,3,2.6020150135200453,2017/18,Other,11.594907136256495
16,Computing Science and Mathematics Joint Major,0,4.210608074550226,2018/19,Secondary,11.386753743562371
16,Software Engineering Major,3,3.7498084875628575,2014/15,Post-Secondary,9.45747811871124
14,Buisiness and Computing Science Joint Major,2,4.2734645853870115,2006/07,Secondary,10.040543078071535
16,Computing Science Major,4,2.652935309256712,2009/10,Post-Secondary,11.081917222061923
17,Buisiness and Computing Science Joint Major,0,3.511997212169042,2014/15,Other,10.345749735672909
16,Buisiness and Computing Science Joint Major,1,2.7454743431470576,2016/17,Secondary,12.063209756470583
17,Buisiness and Computing Science Joint Major,3,2,2006/07,Post-Secondary,11.129707573185817
16,Computing Science Major,1,2.729258072050818,2009/10,Other,11.243071284529925
18,Computing Science and Mathematics Joint Major,3,2.2202045555375753,2014/15,Secondary,12.016630197431434
16,Software Engineering Major,4,2.857580019615619,2011/12,Post-Secondary,12.34003291000921
17,Computing Science Major,0,3.0438716939430743,2007/08,Post-Secondary,12.809454627312899
16,Software Engineering Major,4,3.1303497246179597,2004/05,Other,11.31427271729616
16,Software Engineering Major,0,2.009286756251869,2006/07,Secondary,12.130248852778124
16,Computing Science and Mathematics Joint Major,3,3.3324546852796555,2008/09,Post-Secondary,12.213009666463474
19,Computing Science Major,4,2,2004/05,Secondary,12.867588250008074
15,Computing Science Major,0,3.3225605024388765,2018/19,Secondary,11.628449048419624
16,Buisiness and Computing Science Joint Major,0,2.2619393800832865,2004/05,Secondary,10.709307461993504
17,Computing Science Major,3,3.610764866676853,2005/06,Post-Secondary,9.75871914454313
17,Computing Science Major,4,3.972687333468764,2015/16,Post-Secondary,10.524420516148364
17,Software Engineering Major,3,3.9875138053449173,2004/05,Secondary,10.460761389445274
16,Computing Science Major,0,3.1042632302354205,2015/16,Other,11.637500808892035
16,Computing Science Major,1,3.0562286132208154,2013/14,Other,11.97153561729996
17,Software Engineering Major,0,3.3278518119798357,2015/16,Other,10.682586897673632
16,Buisiness and Computing Science Joint Major,4,4.269447401537143,2004/05,Post-Secondary,9.988995275057922
16,Computing Science and Mathematics Joint Major,4,2.605985528992487,2011/12,Post-Secondary,12.524349315785814
17,Computing Science and Mathematics Joint Major,3,4.222106929316149,2013/14,Other,10.17167236886343
17,Buisiness and Computing Science Joint Major,2,2.2991728249798395,2014/15,Other,12.160060108214887
16,Computing Science and Mathematics Joint Major,2,2.8994143671613926,2006/07,Other,12.84500831804066
17,Software Engineering Major,4,4.33,2013/14,Secondary,10.79778957300674
16,Buisiness and Computing Science Joint Major,2,2.5397900628751557,2008/09,Other,12.124791823481207
15,Computing Science and Mathematics Joint Major,4,2,2009/10,Secondary,11.033727428021152
16,Software Engineering Major,3,3.1311979107868044,2007/08,Secondary,10.224772129439287
18,Computing Science Major,4,3.0526178754154563,2015/16,Other,9.12926518093208
16,Computing Science Major,0,3.22318816694655,2009/10,Other,11.128350067851526
18,Computing Science and Mathematics Joint Major,2,2,2004/05,Secondary,11.39008491846383
17,Buisiness and Computing Science Joint Major,2,3.1364721143985204,2006/07,Post-Secondary,10.124506755677256
17,Software Engineering Major,1,3.2250755993962126,2004/05,Other,10.928677262290925
18,Computing Science and Mathematics Joint Major,4,3.2494242577065098,2004/05,Other,11.427298437265067
16,Software Engineering Major,1,3.653795793715198,2007/08,Post-Secondary,10.454132240281556
17,Buisiness and Computing Science Joint Major,4,4.318095105037236,2015/16,Secondary,10.65612907192691
16,Buisiness and Computing Science Joint Major,0,2.1866453583393994,2016/17,Post-Secondary,10.618405627776372
15,Computing Science Major,1,3.7586552624527316,2007/08,Post-Secondary,10.299033172454642
17,Computing Science and Mathematics Joint Major,2,2,2016/17,Other,10.557713036139802
16,Computing Science Major,0,3.488194110573258,2006/07,Other,10.121949172517983
17,Buisiness and Computing Science Joint Major,1,4.33,2007/08,Post-Secondary,11.977404251648538
15,Computing Science Major,3,4.33,2006/07,Other,12.362690174833848
17,Buisiness and Computing Science Joint Major,1,3.643432484513602,2008/09,Other,11.35005785561965
17,Software Engineering Major,4,2.6056438806921847,2010/11,Post-Secondary,12.479435536966124
17,Software Engineering Major,0,3.040306685484312,2014/15,Post-Secondary,9.163638199518763
17,Computing Science and Mathematics Joint Major,2,3.8364456291130415,2016/17,Other,10.328845272115604
17,Computing Science Major,4,3.163730498655158,2008/09,Secondary,9.736784778764434
18,Software Engineering Major,0,2.035791595698928,2008/09,Other,12.573929321010027
15,Computing Science and Mathematics Joint Major,1,3.4986643656330365,2010/11,Secondary,12.1925300636083
16,Computing Science and Mathematics Joint Major,0,2,2007/08,Post-Secondary,12.202667485323026
14,Software Engineering Major,1,2,2009/10,Secondary,11.99376275265054
17,Buisiness and Computing Science Joint Major,0,3.025649197109053,2015/16,Other,10.71965553251036
15,Software Engineering Major,4,2.9222715203783056,2004/05,Secondary,9.890605108141372
15,Computing Science and Mathematics Joint Major,2,3.757422046150254,2010/11,Other,11.48000596026825
16,Software Engineering Major,1,3.404361641231672,2007/08,Post-Secondary,11.142332489646323
17,Software Engineering Major,3,2.239537438094425,2017/18,Post-Secondary,11.45765766941434
15,Computing Science Major,0,3.483061753523736,2007/08,Other,10.488584711320497
16,Computing Science Major,3,2,2014/15,Post-Secondary,10.328910169762425
16,Software Engineering Major,4,2.4743963754357106,2009/10,Post-Secondary,10.196331936018357
15,Computing Science and Mathematics Joint Major,4,2,2015/16,Secondary,12.434050387441028
15,Buisiness and Computing Science Joint Major,2,4.012501646091565,2018/19,Secondary,11.510417824471315
17,Buisiness and Computing Science Joint Major,2,2.32485453915203,2009/10,Post-Secondary,10.805428179011995
17,Computing Science and Mathematics Joint Major,4,4.33,2011/12,Post-Secondary,10.884470200911418
18,Buisiness and Computing Science Joint Major,4,2.9273850965910104,2004/05,Post-Secondary,10.98004666235183
15,Software Engineering Major,4,2.1358185749390386,2018/19,Secondary,11.203578125868567
16,Computing Science and Mathematics Joint Major,2,4.33,2013/14,Post-Secondary,10.633839906161251
18,Buisiness and Computing Science Joint Major,4,2.76334067409364,2010/11,Secondary,10.530589989354228
16,Computing Science Major,2,3.118450357131678,2013/14,Post-Secondary,11.4316958547346
16,Buisiness and Computing Science Joint Major,1,3.455818667693684,2008/09,Other,12.720571617740125
18,Computing Science Major,0,2,2009/10,Other,10.528208617744015
16,Computing Science and Mathematics Joint Major,4,3.4563829176386727,2015/16,Secondary,12.564685763058625
16,Buisiness and Computing Science Joint Major,2,2,2010/11,Other,11.434393207674237
17,Buisiness and Computing Science Joint Major,2,2.513591430343921,2008/09,Other,11.896347143979616
16,Computing Science and Mathematics Joint Major,2,3.2736897711747717,2013/14,Other,9.292766598020236
15,Software Engineering Major,4,2.0950643856156264,2014/15,Other,11.646031014745608
17,Software Engineering Major,3,2.5923698015195185,2015/16,Secondary,10.300169591848444
16,Buisiness and Computing Science Joint Major,0,3.8579116775811375,2004/05,Post-Secondary,11.292466444478771
15,Computing Science Major,4,3.430832849397711,2016/17,Secondary,10.22033956143131
15,Computing Science Major,2,2,2014/15,Post-Secondary,10.762236347247706
16,Computing Science Major,0,4.0208515319828,2010/11,Other,10.844779671930972
15,Computing Science and Mathematics Joint Major,0,3.4706256185484774,2017/18,Other,10.297861460811227
16,Software Engineering Major,1,2.336818632599343,2013/14,Secondary,11.323507660994165
16,Buisiness and Computing Science Joint Major,2,3.5541718246972622,2005/06,Secondary,10.870277402313786
15,Buisiness and Computing Science Joint Major,1,3.553797396443061,2006/07,Other,10.008337007402039
15,Computing Science and Mathematics Joint Major,4,2.527517977370266,2005/06,Secondary,9.943449013135252
14,Computing Science Major,0,3.881938390138515,2014/15,Other,9.61616452343032
15,Buisiness and Computing Science Joint Major,1,3.267215286907697,2007/08,Secondary,10.511943274190115
15,Computing Science Major,0,2.0707633761498374,2008/09,Other,11.188056325489953
15,Software Engineering Major,4,2,2016/17,Secondary,8.410927086284914
18,Computing Science and Mathematics Joint Major,3,2.7436882518238965,2014/15,Secondary,10.971946828941563
14,Computing Science and Mathematics Joint Major,4,2.8551684725009654,2013/14,Secondary,11.72068606841881
15,Buisiness and Computing Science Joint Major,1,2.3728303965688915,2006/07,Secondary,10.224438638490453
16,Buisiness and Computing Science Joint Major,0,2,2008/09,Secondary,9.92868966980781
17,Software Engineering Major,4,4.33,2006/07,Post-Secondary,11.811190536391294
16,Buisiness and Computing Science Joint Major,1,2,2004/05,Secondary,11.613838990356571
16,Computing Science and Mathematics Joint Major,3,3.4754090392863626,2004/05,Secondary,11.9155444780047
16,Computing Science Major,4,2.4736954917844645,2011/12,Secondary,10.176030731853315
17,Computing Science Major,2,3.1115039943592393,2017/18,Post-Secondary,11.648437826868863
17,Buisiness and Computing Science Joint Major,0,2,2017/18,Other,12.355924427351496
18,Buisiness and Computing Science Joint Major,1,3.2495836226071204,2009/10,Secondary,10.431573434936453
16,Software Engineering Major,4,2.059805257189661,2008/09,Other,11.282220386414336
16,Buisiness and Computing Science Joint Major,1,2.295493669978298,2016/17,Post-Secondary,11.150726646944737
16,Computing Science Major,2,2.5638520393078097,2018/19,Secondary,11.967795067064099
17,Computing Science and Mathematics Joint Major,3,4.33,2006/07,Other,9.218293230370033
14,Software Engineering Major,2,2,2008/09,Other,11.398128877493983
15,Software Engineering Major,4,3.32100995513936,2013/14,Other,11.282935766769558
17,Buisiness and Computing Science Joint Major,0,2,2008/09,Other,11.83397258965186
14,Software Engineering Major,3,2.7461378749347265,2009/10,Post-Secondary,9.532023630685952
17,Buisiness and Computing Science Joint Major,0,2,2008/09,Post-Secondary,9.269189930451892
16,Software Engineering Major,1,3.1264254298908982,2006/07,Other,9.919744718236894
16,Computing Science Major,1,3.2485514776868714,2017/18,Other,11.43202409462483
17,Computing Science and Mathematics Joint Major,4,2,2010/11,Secondary,13.041620324276266
16,Buisiness and Computing Science Joint Major,4,2.759482799830462,2011/12,Secondary,11.598396418495987
16,Buisiness and Computing Science Joint Major,0,3.7994236297137984,2009/10,Post-Secondary,12.495915201160182
16,Buisiness and Computing Science Joint Major,1,3.4809934829384797,2018/19,Other,9.378252530000308
16,Buisiness and Computing Science Joint Major,4,3.451325086868459,2015/16,Post-Secondary,12.676785328047405
18,Computing Science and Mathematics Joint Major,0,4.33,2008/09,Post-Secondary,10.36406679110565
16,Software Engineering Major,4,2.370307439369364,2009/10,Post-Secondary,10.458411671560425
14,Buisiness and Computing Science Joint Major,1,3.944741437742484,2015/16,Other,12.442136581281213
17,Computing Science and Mathematics Joint Major,3,2,2008/09,Other,9.138144904166024
17,Computing Science Major,3,2.418287230337703,2018/19,Secondary,8.9235036488508
15,Buisiness and Computing Science Joint Major,2,2.9769044444647808,2008/09,Secondary,9.05057551866921
15,Buisiness and Computing Science Joint Major,3,2,2017/18,Other,11.951574944812062
17,Computing Science Major,3,2.2552105331805183,2015/16,Secondary,11.578293910153626
15,Buisiness and Computing Science Joint Major,4,2.8509368779184716,2004/05,Secondary,12.169131889304525
15,Buisiness and Computing Science Joint Major,4,4.33,2018/19,Post-Secondary,10.14463491561137
14,Computing Science and Mathematics Joint Major,0,3.0756570451587906,2008/09,Post-Secondary,10.768288204739129
16,Buisiness and Computing Science Joint Major,0,4.317522835958321,2004/05,Secondary,10.955856843089919
18,Computing Science Major,3,2.751673764393251,2016/17,Other,9.474797310028892
14,Buisiness and Computing Science Joint Major,1,2,2006/07,Secondary,11.449665727206037
15,Computing Science and Mathematics Joint Major,4,2,2010/11,Other,11.038007592007903
16,Computing Science and Mathematics Joint Major,1,3.5146041047877175,2006/07,Post-Secondary,11.359788879405103
17,Software Engineering Major,4,4.33,2004/05,Other,11.011936224815418
15,Software Engineering Major,2,2,2007/08,Other,12.523346104045213
16,Buisiness and Computing Science Joint Major,2,2.132738945835464,2007/08,Other,10.07480141135328
17,Software Engineering Major,1,2.34380438938768,2010/11,Secondary,8.644968174198409
15,Buisiness and Computing Science Joint Major,2,3.1493236664623727,2011/12,Post-Secondary,10.991476026899125
16,Computing Science Major,1,3.1696229310079094,2017/18,Post-Secondary,10.372663786638824
15,Software Engineering Major,4,3.2250372088060324,2013/14,Other,11.364958803724216
17,Computing Science Major,2,4.296770812646981,2005/06,Other,11.586898758346644
16,Computing Science and Mathematics Joint Major,1,2.752826729138166,2006/07,Post-Secondary,10.897594303742503
16,Computing Science Major,1,3.9902141943811995,2007/08,Post-Secondary,12.435596348134643
16,Software Engineering Major,4,4.172823552461458,2018/19,Other,12.540459499215785
15,Software Engineering Major,0,2.678626774858948,2016/17,Post-Secondary,10.951058923262705
16,Computing Science and Mathematics Joint Major,2,2,2013/14,Other,11.919078958136113
17,Computing Science and Mathematics Joint Major,3,2.2952732714445214,2018/19,Post-Secondary,12.288896388291867
16,Buisiness and Computing Science Joint Major,3,2.7626420933492635,2014/15,Secondary,11.032649477278204
16,Buisiness and Computing Science Joint Major,1,3.439812703719865,2009/10,Post-Secondary,9.612103427722678
16,Buisiness and Computing Science Joint Major,0,2,2018/19,Secondary,10.623566980671548
16,Software Engineering Major,0,3.59255320532328,2009/10,Other,10.58184243704754
16,Computing Science Major,4,4.33,2008/09,Post-Secondary,9.057194491005804
15,Software Engineering Major,3,3.855308001755033,2009/10,Secondary,10.273242526361486
17,Buisiness and Computing Science Joint Major,2,3.998852418505258,2011/12,Post-Secondary,11.120295157349995
16,Software Engineering Major,3,2,2007/08,Secondary,10.771367643468421
16,Software Engineering Major,0,4.173340578865607,2007/08,Post-Secondary,9.90616461860813
14,Software Engineering Major,3,2.026485810537535,2011/12,Other,11.125616453188194
15,Computing Science Major,0,3.6692803829899026,2008/09,Secondary,11.327098844521373
17,Computing Science Major,0,2.307094651283845,2016/17,Post-Secondary,11.524770768479126
15,Buisiness and Computing Science Joint Major,0,2.745437811347095,2011/12,Secondary,11.223420587155024
16,Computing Science and Mathematics Joint Major,4,2.8931560880878062,2004/05,Post-Secondary,11.522591469602748
14,Computing Science and Mathematics Joint Major,3,2,2016/17,Other,11.52092240338284
15,Computing Science Major,2,2.5075637425055315,2018/19,Post-Secondary,10.672644257913797
18,Computing Science Major,1,3.298914294446617,2011/12,Other,10.311963151519187
17,Computing Science and Mathematics Joint Major,0,2.3951783279409717,2007/08,Secondary,11.73309251907742
15,Computing Science and Mathematics Joint Major,1,2,2005/06,Post-Secondary,9.1336886404146
16,Computing Science Major,4,2.8461934154597426,2007/08,Other,11.85071827521601
17,Computing Science and Mathematics Joint Major,0,2.7506201314320897,2008/09,Post-Secondary,9.222218895606984
17,Computing Science and Mathematics Joint Major,0,2.9007586466926814,2016/17,Post-Secondary,10.228149719028456
15,Computing Science and Mathematics Joint Major,0,3.4292187316750287,2010/11,Post-Secondary,10.55384860624812
16,Buisiness and Computing Science Joint Major,1,3.2224095468114116,2006/07,Secondary,10.672171057251122
16,Buisiness and Computing Science Joint Major,4,3.450929538537364,2005/06,Post-Secondary,10.71056132104163
17,Computing Science Major,0,2,2014/15,Secondary,9.53742891904192
17,Computing Science Major,0,2,2016/17,Secondary,10.530552417778386
18,Software Engineering Major,4,2.6474592658595597,2004/05,Other,10.462261622262476
17,Buisiness and Computing Science Joint Major,1,2,2014/15,Secondary,12.017138743871127
18,Computing Science and Mathematics Joint Major,0,3.627617850380074,2018/19,Post-Secondary,10.731851994020717
14,Software Engineering Major,2,3.663494075027845,2017/18,Other,10.528451311462602
15,Software Engineering Major,0,3.2582549792057027,2006/07,Other,12.63415763400572
15,Computing Science Major,0,2.4312392873889195,2016/17,Secondary,9.662938147317917
15,Computing Science and Mathematics Joint Major,1,4.33,2004/05,Other,9.896440082157069
17,Computing Science and Mathematics Joint Major,1,4.33,2009/10,Post-Secondary,12.232535450648417
17,Software Engineering Major,1,2,2006/07,Secondary,10.922362454015655
16,Computing Science Major,4,2.0331151696508516,2011/12,Secondary,9.873805579610558
16,Buisiness and Computing Science Joint Major,2,4.005544693073109,2010/11,Other,11.632627080249279
16,Computing Science Major,4,2.1335992078472943,2014/15,Post-Secondary,8.58032671130626
17,Software Engineering Major,4,3.1610588055662348,2010/11,Secondary,9.262916120162942
15,Buisiness and Computing Science Joint Major,3,3.602265015233004,2005/06,Secondary,10.995696862061456
16,Computing Science Major,0,3.992369752809906,2018/19,Post-Secondary,10.476059759464128
17,Software Engineering Major,0,2.943155993921119,2008/09,Secondary,11.078190736218998
16,Computing Science and Mathematics Joint Major,3,4.33,2014/15,Post-Secondary,10.18059191576585
19,Buisiness and Computing Science Joint Major,2,2.0172804339019694,2005/06,Post-Secondary,11.33418679204356
15,Computing Science Major,0,4.33,2005/06,Post-Secondary,12.491221472735383
17,Computing Science Major,4,3.0492791626517133,2005/06,Secondary,9.858299954129869
16,Computing Science and Mathematics Joint Major,2,2.084744140852376,2005/06,Post-Secondary,11.763044680532465
15,Computing Science and Mathematics Joint Major,3,2.096460347447745,2004/05,Other,10.409438777045771
15,Buisiness and Computing Science Joint Major,0,3.1749460575454678,2006/07,Post-Secondary,10.859625197893566
17,Software Engineering Major,0,2,2011/12,Secondary,10.413412712624732
17,Computing Science Major,4,2,2009/10,Other,10.116901037963451
16,Software Engineering Major,4,3.4006634714500867,2007/08,Post-Secondary,11.939436408264402
16,Software Engineering Major,3,3.5333563120314864,2007/08,Other,11.401072321871494
16,Software Engineering Major,3,2.753303564840194,2010/11,Secondary,11.288310546220822
16,Software Engineering Major,1,2,2007/08,Post-Secondary,11.809571861883896
14,Software Engineering Major,2,4.094461437021677,2006/07,Secondary,10.689987664231726
15,Computing Science Major,0,3.5031521818637774,2007/08,Post-Secondary,10.088414110837235
18,Computing Science and Mathematics Joint Major,4,3.9913769322677317,2006/07,Post-Secondary,12.130639694494697
15,Computing Science Major,1,2.033853094329008,2009/10,Other,11.867812449947586
16,Software Engineering Major,3,4.33,2009/10,Post-Secondary,11.465074886692806
17,Buisiness and Computing Science Joint Major,2,2,2009/10,Post-Secondary,12.202034781789347
17,Software Engineering Major,2,4.33,2006/07,Secondary,12.593423354815464
17,Computing Science Major,0,2.4131101322262967,2004/05,Post-Secondary,13.2072976949706
16,Computing Science and Mathematics Joint Major,3,2,2015/16,Post-Secondary,11.866025906269469
16,Buisiness and Computing Science Joint Major,3,2.7469207154664974,2010/11,Secondary,11.44319632260916
16,Buisiness and Computing Science Joint Major,3,3.8750510146037787,2011/12,Secondary,10.448664535096219
15,Software Engineering Major,1,2.5011110114761492,2007/08,Secondary,11.601593435849825
16,Computing Science and Mathematics Joint Major,4,2,2010/11,Post-Secondary,11.79144596339831
16,Computing Science Major,3,3.3159772753721795,2016/17,Post-Secondary,11.001286271910184
16,Computing Science Major,1,3.163948530057699,2004/05,Secondary,10.86349141595295
17,Software Engineering Major,0,4.071718419842902,2004/05,Secondary,10.654058655407923
16,Buisiness and Computing Science Joint Major,4,3.057667468994908,2015/16,Other,10.38005332802942
17,Computing Science and Mathematics Joint Major,4,3.533527223429607,2010/11,Other,12.463429953127633
14,Buisiness and Computing Science Joint Major,4,3.09655917838422,2013/14,Other,10.959983955022807
16,Buisiness and Computing Science Joint Major,3,2,2015/16,Other,11.194678974310325
18,Computing Science and Mathematics Joint Major,2,3.2490275989116304,2011/12,Other,9.9008305258272
17,Buisiness and Computing Science Joint Major,3,3.367978646792162,2011/12,Secondary,10.495015381383801
15,Computing Science Major,4,2.2349285489980253,2015/16,Secondary,10.059380024973331
17,Computing Science and Mathematics Joint Major,4,3.3985627948755153,2018/19,Post-Secondary,11.179915510057715
